datetime,STA,Precip,MaxTemp,MinTemp,MeanTemp,Snowfall,PoorWeather
1944-10-27,80509,7,31,21,26,0,0
1944-10-28,80509,0,31,21,26,0,0
1944-10-29,80509,49,31,21,26,0,0
1944-10-30,80509,21,31,22,26,0,0
1944-10-31,80509,58,30,22,26,0,0
1944-11-01,80509,32,29,21,25,0,0
1944-11-02,80509,23,30,22,26,0,0
1944-11-03,80509,124,28,21,25,0,0
1944-11-04,80509,9,27,22,25,0,0
1944-11-05,80509,86,26,22,24,0,0
1944-11-06,80509,3,28,23,26,0,0
1944-11-07,80509,7,28,23,26,0,0
1944-11-08,80509,0,31,22,26,0,0
1944-11-09,80509,12,31,22,26,0,0
1944-11-10,80509,46,30,21,26,0,0
1944-11-11,80509,0,31,21,26,0,0
1944-11-12,80509,64,31,22,26,0,0
1944-11-13,80509,0,30,22,26,0,0
1944-11-14,80509,3,31,20,25,0,0
1944-11-15,80509,0,30,20,25,0,0
1944-11-16,80509,0,31,20,25,0,0
1944-11-17,80509,2,31,21,26,0,0
1944-11-18,80509,2,32,22,27,0,0
1944-11-19,80509,0,32,21,26,0,0
1944-11-20,80509,0,31,21,26,0,0
1944-11-21,80509,0,32,23,27,0,0
1944-11-22,80509,0,32,23,27,0,0
1944-11-23,80509,0,31,22,26,0,0
1944-11-24,80509,0,32,21,26,0,0
1944-11-25,80509,0,32,22,27,0,0
1944-11-26,80509,0,32,21,26,0,0
1944-11-27,80509,0,32,22,27,0,0
1944-11-28,80509,0,32,22,27,0,0
1944-11-29,80509,0,32,23,27,0,0
1944-11-30,80509,1,30,23,27,0,0
1944-12-01,80509,1,32,21,26,0,0
1944-12-02,80509,22,32,22,27,0,0
1944-12-03,80509,0,31,22,26,0,0
1944-12-04,80509,5,31,23,27,0,0
1944-12-05,80509,18,31,23,27,0,0
1944-12-06,80509,0,30,23,26,0,0
1944-12-07,80509,15,31,22,27,0,0
1944-12-08,80509,44,30,22,26,0,0
1944-12-09,80509,0,31,21,26,0,0
1944-12-10,80509,0,31,23,27,0,0
1944-12-11,80509,0,30,20,25,0,0
1944-12-12,80509,0,30,20,25,0,0
1944-12-13,80509,0,32,22,27,0,0
1944-12-14,80509,45,30,22,26,0,0
1944-12-15,80509,50,30,21,26,0,0
1944-12-16,80509,71,30,23,26,0,0
1944-12-17,80509,1,30,22,26,0,0
1944-12-18,80509,0,31,22,26,0,0
1944-12-19,80509,0,32,20,26,0,0
1944-12-20,80509,51,32,21,26,0,0
1944-12-21,80509,2,32,23,27,0,0
1944-12-22,80509,0,32,22,27,0,0
1944-12-23,80509,0,32,22,27,0,0
1944-12-24,80509,5,32,23,27,0,0
1944-12-25,80509,49,31,22,26,0,0
1944-12-26,80509,2,28,22,25,0,0
1944-12-27,80509,30,31,22,26,0,0
1944-12-28,80509,0,30,23,26,0,0
1944-12-29,80509,4,29,23,26,0,0
1944-12-30,80509,10,27,23,25,0,0
1944-12-31,80509,53,31,23,27,0,0
1945-01-01,80509,19,30,22,26,0,0
1945-01-02,80509,0,31,20,25,0,0
1945-01-03,80509,0,32,21,26,0,0
1945-01-04,80509,7,31,22,26,0,0
1945-01-05,80509,2,31,22,26,0,0
1945-01-06,80509,6,31,22,26,0,0
1945-01-07,80509,87,30,22,26,0,0
1945-01-08,80509,0,31,21,26,0,0
1945-01-09,80509,39,30,21,26,0,0
1945-01-10,80509,45,31,22,26,0,0
1945-01-11,80509,6,31,21,26,0,0
1945-01-12,80509,6,32,22,27,0,0
1945-01-13,80509,167,31,22,26,0,0
1945-01-14,80509,167,31,22,26,0,0
1945-01-15,80509,5,31,22,26,0,0
1945-01-16,80509,1,30,23,27,0,0
1945-01-17,80509,0,31,21,26,0,0
1945-01-18,80509,0,32,22,27,0,0
1945-01-19,80509,0,32,21,27,0,0
1945-01-20,80509,4,28,23,25,0,0
1945-01-21,80509,0,32,22,27,0,0
1945-01-22,80509,0,31,22,27,0,0
1945-01-23,80509,0,32,22,27,0,0
1945-01-24,80509,37,32,21,26,0,0
1945-01-25,80509,1,31,22,26,0,0
1945-01-26,80509,0,31,21,26,0,0
1945-01-27,80509,40,31,22,26,0,0
1945-01-28,80509,18,30,22,26,0,0
1945-01-29,80509,14,32,22,27,0,0
1945-01-30,80509,47,31,22,26,0,0
1945-01-31,80509,3,31,22,27,0,0
1945-02-01,80509,2,31,21,26,0,0
1945-02-02,80509,9,31,21,26,0,0
1945-02-03,80509,26,31,22,26,0,0
1945-02-04,80509,0,30,22,26,0,0
1945-02-05,80509,0,28,22,25,0,0
1945-02-06,80509,0,32,21,27,0,0
1945-02-07,80509,0,32,18,25,0,0
1945-02-08,80509,25,32,20,26,0,0
1945-02-09,80509,25,30,22,26,0,0
1945-02-10,80509,0,32,21,26,0,0
1945-02-11,80509,0,33,21,27,0,0
1945-02-12,80509,5,31,22,26,0,0
1945-02-13,80509,1,32,21,26,0,0
1945-02-14,80509,1,32,22,27,0,0
1945-02-15,80509,1,32,22,27,0,0
1945-02-16,80509,1,32,21,27,0,0
1945-02-17,80509,1,32,21,26,0,0
1945-02-18,80509,2,32,21,27,0,0
1945-02-19,80509,0,33,21,27,0,0
1945-02-20,80509,0,32,22,27,0,0
1945-02-21,80509,0,32,23,27,0,0
1945-02-22,80509,1,33,23,28,0,0
1945-02-23,80509,19,31,22,27,0,0
1945-02-24,80509,20,31,22,26,0,0
1945-02-25,80509,9,31,21,26,0,0
1945-02-26,80509,43,30,22,26,0,0
1945-02-27,80509,3,31,21,26,0,0
1945-02-28,80509,14,32,21,26,0,0
1945-03-01,80509,1,31,23,27,0,0
1945-03-02,80509,7,31,21,26,0,0
1945-03-03,80509,1,33,22,27,0,0
1945-03-04,80509,7,30,23,26,0,0
1945-03-05,80509,1,30,22,26,0,0
1945-03-06,80509,4,31,21,26,0,0
1945-03-07,80509,8,33,22,27,0,0
1945-03-08,80509,8,32,22,27,0,0
1945-03-09,80509,5,30,22,26,0,0
1945-03-10,80509,24,30,22,26,0,0
1945-03-11,80509,1,28,22,25,0,0
1945-03-12,80509,53,31,23,27,0,0
1945-03-13,80509,1,31,22,26,0,0
1945-03-14,80509,0,33,23,28,0,0
1945-03-15,80509,0,33,25,29,0,0
1945-03-16,80509,24,33,23,28,0,0
1945-03-17,80509,0,31,23,27,0,0
1945-03-18,80509,25,27,22,24,0,0
1945-03-19,80509,19,31,23,27,0,0
1945-03-20,80509,5,30,23,26,0,0
1945-03-21,80509,34,31,22,26,0,0
1945-03-22,80509,1,30,23,26,0,0
1945-03-23,80509,2,30,23,26,0,0
1945-03-24,80509,30,30,22,26,0,0
1945-03-25,80509,48,26,23,24,0,0
1945-03-26,80509,3,33,24,28,0,0
1945-03-27,80509,19,32,22,27,0,0
1945-03-28,80509,6,33,22,27,0,0
1945-03-29,80509,30,30,22,26,0,0
1945-03-30,80509,0,31,23,27,0,0
1945-03-31,80509,3,33,23,28,0,0
1945-04-01,80509,3,33,22,27,0,0
1945-04-02,80509,0,33,23,28,0,0
1945-04-03,80509,0,31,22,26,0,0
1945-04-04,80509,1,32,21,26,0,0
1945-04-05,80509,1,33,23,28,0,0
1945-04-06,80509,92,30,22,26,0,0
1945-04-07,80509,66,28,22,25,0,0
1945-04-08,80509,23,26,21,23,0,0
1945-04-09,80509,1,28,21,25,0,0
1945-04-10,80509,0,31,20,25,0,0
1945-04-11,80509,0,30,20,25,0,0
1945-04-12,80509,0,31,22,26,0,0
1945-04-13,80509,9,30,22,26,0,0
1945-04-14,80509,12,30,21,25,0,0
1945-04-15,80509,1,30,21,25,0,0
1945-04-16,80509,0,31,21,26,0,0
1945-04-17,80509,5,31,22,26,0,0
1945-04-18,80509,4,31,22,27,0,0
1945-04-19,80509,24,31,23,27,0,0
1945-04-20,80509,8,29,19,24,0,0
1945-04-21,80509,2,30,21,25,0,0
1945-04-22,80509,2,31,21,26,0,0
1945-04-23,80509,26,31,23,27,0,0
1945-04-24,80509,23,31,23,27,0,0
1945-04-25,80509,2,30,22,26,0,0
1945-04-26,80509,3,31,22,26,0,0
1945-04-27,80509,0,31,22,26,0,0
1945-04-28,80509,8,31,22,26,0,0
1945-04-29,80509,7,28,22,25,0,0
1945-04-30,80509,0,29,22,25,0,0
1945-05-01,80509,7,28,23,26,0,0
1945-05-02,80509,9,30,21,25,0,0
1945-05-03,80509,1,30,21,25,0,0
1945-05-04,80509,11,30,21,25,0,0
1945-05-05,80509,5,30,20,25,0,0
1945-05-06,80509,0,31,21,26,0,0
1945-05-07,80509,1,31,23,27,0,0
1945-05-08,80509,0,30,22,26,0,0
1945-05-09,80509,2,30,21,26,0,0
1945-05-10,80509,6,29,20,25,0,0
1945-05-11,80509,1,30,20,25,0,0
1945-05-12,80509,0,30,21,26,0,0
1945-05-13,80509,7,31,22,27,0,0
1945-05-14,80509,7,30,22,26,0,0
1945-05-15,80509,4,31,21,26,0,0
1945-05-16,80509,0,31,21,26,0,0
1945-05-17,80509,1,31,21,26,0,0
1945-05-18,80509,16,31,22,26,0,0
1945-05-19,80509,3,29,21,25,0,0
1945-05-20,80509,6,30,22,26,0,0
1945-05-21,80509,5,28,21,24,0,0
1945-05-22,80509,6,30,22,26,0,0
1945-05-23,80509,51,31,21,26,0,0
1945-05-24,80509,0,28,20,24,0,0
1945-05-25,80509,0,29,20,25,0,0
1945-05-26,80509,0,31,21,26,0,0
1945-05-27,80509,0,30,21,25,0,0
1945-05-28,80509,0,29,21,25,0,0
1945-05-29,80509,0,31,22,26,0,0
1945-05-30,80509,0,33,21,27,0,0
1945-05-31,80509,0,35,22,28,0,0
1945-06-01,80509,2,33,22,27,0,0
1945-06-02,80509,35,30,22,26,0,0
1945-06-03,80509,35,31,22,26,0,0
1945-06-04,80509,4,27,21,24,0,0
1945-06-05,80509,2,30,22,26,0,0
1945-06-06,80509,1,30,21,25,0,0
1945-06-07,80509,16,30,21,25,0,0
1945-06-08,80509,1,30,22,26,0,0
1945-06-09,80509,5,31,21,26,0,0
1945-06-10,80509,4,30,21,25,0,0
1945-06-11,80509,0,30,22,26,0,0
1945-06-12,80509,18,30,22,26,0,0
1945-06-13,80509,22,30,23,26,0,0
1945-06-14,80509,9,26,21,23,0,0
1945-06-15,80509,0,27,19,23,0,0
1945-06-16,80509,0,28,19,23,0,0
1945-06-17,80509,0,28,20,24,0,0
1945-06-18,80509,1,29,21,25,0,0
1945-06-19,80509,11,29,22,26,0,0
1945-06-20,80509,0,30,21,25,0,0
1945-06-21,80509,0,30,19,25,0,0
1945-06-22,80509,14,31,23,27,0,0
1945-06-23,80509,14,30,22,26,0,0
1945-06-24,80509,4,30,21,26,0,0
1945-06-25,80509,3,28,21,25,0,0
1945-06-26,80509,4,30,21,25,0,0
1945-06-27,80509,66,30,22,26,0,0
1945-06-28,80509,66,30,22,26,0,0
1945-06-29,80509,12,28,20,24,0,0
1945-06-30,80509,12,29,21,25,0,0
1945-07-01,80509,0,30,21,25,0,0
1945-07-02,80509,45,30,21,25,0,0
1945-07-03,80509,19,28,21,25,0,0
1945-07-04,80509,3,31,22,26,0,0
1945-07-05,80509,2,30,22,26,0,0
1945-07-06,80509,45,30,22,26,0,0
1945-07-07,80509,3,29,21,25,0,0
1945-07-08,80509,3,29,22,26,0,0
1945-07-09,80509,3,29,21,25,0,0
1945-07-10,80509,2,27,20,24,0,0
1945-07-11,80509,2,29,20,25,0,0
1945-07-12,80509,0,28,21,25,0,0
1945-07-13,80509,23,30,21,26,0,0
1945-07-14,80509,2,29,20,25,0,0
1945-07-15,80509,21,29,20,25,0,0
1945-07-16,80509,21,29,22,25,0,0
1945-07-17,80509,129,29,21,25,0,0
1945-07-18,80509,129,25,22,24,0,0
1945-07-19,80509,163,27,22,24,0,0
1945-07-20,80509,24,27,21,24,0,0
1945-07-21,80509,4,28,21,25,0,0
1945-07-22,80509,4,29,20,25,0,0
1945-07-23,80509,4,30,20,25,0,0
1945-07-24,80509,0,30,20,25,0,0
1945-07-25,80509,14,31,22,26,0,0
1945-07-26,80509,9,28,20,24,0,0
1945-07-27,80509,6,30,19,25,0,0
1945-07-28,80509,16,28,21,25,0,0
1945-07-29,80509,0,28,21,25,0,0
1945-07-30,80509,1,30,22,26,0,0
1945-07-31,80509,6,28,22,25,0,0
1945-08-01,80509,0,28,21,24,0,0
1945-08-02,80509,8,31,22,26,0,0
1945-08-03,80509,1,27,19,23,0,0
1945-08-04,80509,3,31,21,26,0,0
1945-08-05,80509,1,28,21,25,0,0
1945-08-06,80509,0,32,21,26,0,0
1945-08-07,80509,5,33,21,27,0,0
1945-08-08,80509,5,31,19,25,0,0
1945-08-09,80509,3,32,20,26,0,0
1945-08-10,80509,3,30,21,26,0,0
1945-08-11,80509,0,30,20,25,0,0
1945-08-12,80509,2,30,21,25,0,0
1945-08-13,80509,28,29,21,25,0,0
1945-08-14,80509,33,30,20,25,0,0
1945-08-15,80509,0,33,22,27,0,0
1945-08-16,80509,0,33,22,27,0,0
1945-08-17,80509,70,33,22,27,0,0
1945-08-18,80509,70,29,22,25,0,0
1945-08-19,80509,14,30,21,26,0,0
1945-08-20,80509,0,28,21,25,0,0
1945-08-21,80509,2,30,21,25,0,0
1945-08-22,80509,44,30,22,26,0,0
1945-08-23,80509,5,30,20,25,0,0
1945-08-24,80509,3,31,20,25,0,0
1945-08-25,80509,21,30,21,25,0,0
1945-08-26,80509,24,29,19,24,0,0
1945-08-27,80509,0,30,21,25,0,0
1945-08-28,80509,29,30,22,26,0,0
1945-08-29,80509,1,30,20,25,0,0
1945-08-30,80509,0,31,21,26,0,0
1945-08-31,80509,0,31,21,26,0,0
1945-09-01,80509,36,31,20,25,0,0
1945-09-02,80509,36,30,20,25,0,0
1945-09-03,80509,5,29,21,25,0,0
1945-09-04,80509,1,29,21,25,0,0
1945-09-05,80509,43,30,20,25,0,0
1945-09-06,80509,14,28,21,25,0,0
1945-09-07,80509,8,30,22,26,0,0
1945-09-08,80509,0,30,21,25,0,0
1945-09-09,80509,30,31,21,26,0,0
1945-09-10,80509,37,30,21,25,0,0
1945-09-11,80509,3,30,21,25,0,0
1945-09-12,80509,3,30,21,25,0,0
1945-09-13,80509,28,30,22,26,0,0
1945-09-14,80509,3,31,21,26,0,0
1945-09-15,80509,4,32,22,27,0,0
1945-09-16,80509,1,32,22,27,0,0
1945-09-17,80509,18,31,22,26,0,0
1945-09-18,80509,0,30,21,25,0,0
1945-09-19,80509,1,31,21,26,0,0
1945-09-20,80509,5,30,20,25,0,0
1945-09-21,80509,0,31,21,26,0,0
1945-09-22,80509,0,31,21,26,0,0
1945-09-23,80509,3,31,21,26,0,0
1945-09-24,80509,21,31,20,25,0,0
1945-09-25,80509,25,31,21,26,0,0
1945-09-26,80509,3,30,21,25,0,0
1945-09-27,80509,0,31,20,25,0,0
1944-07-17,80510,0,30,25,27,0,0
1944-07-18,80510,0,32,23,28,0,0
1944-07-19,80510,9,29,23,26,0,0
1944-07-20,80510,0,30,23,26,0,0
1944-07-21,80510,0,30,22,26,0,0
1944-07-22,80510,9,30,22,26,0,0
1944-07-23,80510,45,30,24,27,0,0
1944-07-24,80510,45,27,23,25,0,0
1944-07-25,80510,54,30,22,26,0,0
1944-07-26,80510,54,28,23,26,0,0
1944-07-27,80510,1,30,23,26,0,0
1944-07-28,80510,0,30,23,26,0,0
1944-07-29,80510,14,31,22,27,0,0
1944-07-30,80510,23,29,22,26,0,0
1944-07-31,80510,23,31,22,26,0,0
1944-08-01,80510,0,30,23,26,0,0
1944-08-02,80510,0,30,23,26,0,0
1944-08-03,80510,0,30,23,27,0,0
1944-08-04,80510,4,30,22,26,0,0
1944-08-05,80510,0,30,25,27,0,0
1944-08-06,80510,2,30,22,26,0,0
1944-08-07,80510,7,27,23,25,0,0
1944-08-08,80510,14,30,23,26,0,0
1944-08-09,80510,14,30,24,27,0,0
1944-08-10,80510,0,31,23,27,0,0
1944-08-11,80510,0,30,23,26,0,0
1944-08-12,80510,0,31,22,26,0,0
1944-08-13,80510,0,31,23,27,0,0
1944-08-14,80510,0,31,25,28,0,0
1944-08-15,80510,0,31,26,28,0,0
1944-08-16,80510,0,30,23,26,0,0
1944-08-17,80510,0,30,25,27,0,0
1944-08-18,80510,12,29,23,26,0,0
1944-08-19,80510,0,31,25,28,0,0
1944-08-20,80510,6,29,25,27,0,0
1944-08-21,80510,6,31,25,28,0,0
1944-08-22,80510,6,30,22,26,0,0
1944-08-23,80510,0,30,22,26,0,0
1944-08-24,80510,3,30,24,27,0,0
1944-08-25,80510,0,31,23,27,0,0
1944-08-26,80510,2,31,23,27,0,0
1944-08-27,80510,2,30,22,26,0,0
1944-08-28,80510,2,31,23,27,0,0
1944-08-29,80510,0,31,22,26,0,0
1944-08-30,80510,27,28,24,26,0,0
1944-08-31,80510,84,30,22,26,0,0
1944-09-01,80510,2,27,23,25,0,0
1944-09-02,80510,0,30,21,26,0,0
1944-09-03,80510,0,29,23,26,0,0
1944-09-04,80510,0,29,26,27,0,0
1944-09-05,80510,0,28,24,26,0,0
1944-09-06,80510,0,27,23,25,0,0
1944-09-07,80510,1,27,24,26,0,0
1944-09-08,80510,2,27,24,26,0,0
1944-09-09,80510,7,29,23,26,0,0
1944-09-10,80510,0,31,25,28,0,0
1944-09-11,80510,0,30,24,27,0,0
1944-09-12,80510,20,30,23,27,0,0
1944-09-13,80510,25,26,21,23,0,0
1944-09-14,80510,15,29,22,26,0,0
1944-09-15,80510,45,29,21,25,0,0
1944-09-16,80510,0,30,23,26,0,0
1944-09-17,80510,0,31,23,27,0,0
1944-09-18,80510,0,30,23,26,0,0
1944-09-19,80510,0,30,23,26,0,0
1944-09-20,80510,0,31,24,27,0,0
1944-09-21,80510,0,31,25,28,0,0
1944-09-22,80510,1,31,23,27,0,0
1944-09-23,80510,0,30,23,26,0,0
1944-09-24,80510,0,31,23,27,0,0
1944-09-25,80510,0,27,23,25,0,0
1944-09-26,80510,6,29,23,26,0,0
1944-09-27,80510,9,30,23,26,0,0
1944-09-28,80510,3,30,22,26,0,0
1944-09-29,80510,44,28,23,26,0,0
1944-09-30,80510,1,29,22,26,0,0
1944-10-01,80510,8,28,22,25,0,0
1944-10-02,80510,0,30,23,26,0,0
1944-10-03,80510,0,31,24,27,0,0
1944-10-04,80510,0,31,22,27,0,0
1944-10-05,80510,10,31,22,27,0,0
1944-10-06,80510,1,30,23,26,0,0
1944-10-07,80510,1,28,23,26,0,0
1944-10-08,80510,0,31,25,28,0,0
1944-10-09,80510,0,30,24,27,0,0
1944-10-10,80510,18,26,22,24,0,0
1944-10-11,80510,12,28,22,25,0,0
1944-10-12,80510,11,29,21,25,0,0
1944-10-13,80510,0,30,22,26,0,0
1944-10-14,80510,0,31,23,27,0,0
1944-10-15,80510,8,30,23,26,0,0
1944-10-16,80510,0,31,23,27,0,0
1944-10-17,80510,5,30,23,26,0,0
1944-10-18,80510,5,31,22,26,0,0
1944-10-19,80510,12,31,22,26,0,0
1944-10-20,80510,12,29,22,25,0,0
1944-10-21,80510,5,29,23,26,0,0
1944-10-22,80510,9,31,22,26,0,0
1944-10-23,80510,10,30,24,27,0,0
1944-10-24,80510,10,30,24,27,0,0
1944-10-25,80510,1,30,23,26,0,0
1944-10-26,80510,0,31,24,27,0,0
1944-10-27,80510,9,30,23,26,0,0
1944-10-28,80510,9,30,21,26,0,0
1944-10-29,80510,9,31,25,27,0,0
1944-10-30,80510,26,31,23,27,0,0
1944-10-31,80510,0,30,24,27,0,0
1944-11-01,80510,0,31,23,27,0,0
1944-11-02,80510,0,30,23,27,0,0
1944-11-03,80510,53,31,23,27,0,0
1944-11-04,80510,40,28,22,25,0,0
1944-11-05,80510,62,26,21,23,0,0
1944-11-06,80510,13,27,22,25,0,0
1944-11-07,80510,0,28,23,26,0,0
1944-11-08,80510,0,30,24,27,0,0
1944-11-09,80510,30,31,23,27,0,0
1944-11-10,80510,5,31,24,27,0,0
1944-11-11,80510,0,31,24,27,0,0
1944-11-12,80510,0,30,24,27,0,0
1944-11-13,80510,0,31,22,26,0,0
1944-11-14,80510,0,30,23,26,0,0
1944-11-15,80510,33,28,23,26,0,0
1944-11-16,80510,0,30,23,26,0,0
1944-11-17,80510,41,31,23,27,0,0
1944-11-18,80510,17,31,22,26,0,0
1944-11-19,80510,2,30,25,27,0,0
1944-11-20,80510,3,31,23,27,0,0
1944-11-21,80510,0,31,25,28,0,0
1944-11-22,80510,3,30,23,26,0,0
1944-11-23,80510,0,31,23,27,0,0
1944-11-24,80510,0,31,23,27,0,0
1944-11-25,80510,0,30,23,27,0,0
1944-11-26,80510,0,31,23,27,0,0
1944-11-27,80510,0,32,23,28,0,0
1944-11-28,80510,1,30,25,27,0,0
1944-11-29,80510,0,30,26,28,0,0
1944-11-30,80510,2,30,24,27,0,0
1944-12-01,80510,3,31,23,27,0,0
1944-12-02,80510,3,31,23,27,0,0
1944-12-03,80510,3,31,23,27,0,0
1944-12-04,80510,95,27,22,25,0,0
1944-12-05,80510,1,31,23,27,0,0
1944-12-06,80510,3,30,24,27,0,0
1944-12-07,80510,3,30,22,26,0,0
1944-12-08,80510,7,30,22,26,0,0
1944-12-09,80510,0,31,23,27,0,0
1944-12-10,80510,0,29,22,25,0,0
1944-12-11,80510,0,31,22,26,0,0
1944-12-12,80510,0,30,25,28,0,0
1944-12-13,80510,0,31,26,28,0,0
1944-12-14,80510,0,32,25,28,0,0
1944-12-15,80510,0,31,25,28,0,0
1944-12-16,80510,13,31,23,27,0,0
1944-12-17,80510,0,31,24,27,0,0
1944-12-18,80510,0,31,23,27,0,0
1944-12-19,80510,0,33,25,29,0,0
1944-12-20,80510,0,31,25,28,0,0
1944-12-21,80510,5,31,24,27,0,0
1944-12-22,80510,0,30,24,27,0,0
1944-12-23,80510,0,31,26,28,0,0
1944-12-24,80510,0,31,25,27,0,0
1944-12-25,80510,4,31,23,27,0,0
1944-12-26,80510,4,31,24,27,0,0
1944-12-27,80510,4,32,25,28,0,0
1944-12-28,80510,1,30,25,27,0,0
1944-12-29,80510,24,30,22,26,0,0
1944-12-30,80510,51,28,22,25,0,0
1944-12-31,80510,1,31,22,26,0,0
1945-01-01,80510,1,31,23,27,0,0
1945-01-02,80510,1,32,23,27,0,0
1945-01-03,80510,0,31,22,26,0,0
1945-01-04,80510,0,31,22,27,0,0
1945-01-05,80510,4,31,22,26,0,0
1945-01-06,80510,51,30,23,27,0,0
1945-01-07,80510,0,31,23,27,0,0
1945-01-08,80510,4,31,23,27,0,0
1945-01-09,80510,0,31,23,27,0,0
1945-01-10,80510,6,30,23,27,0,0
1945-01-11,80510,11,30,25,27,0,0
1945-01-12,80510,12,31,25,28,0,0
1945-01-13,80510,12,30,24,27,0,0
1945-01-14,80510,11,28,24,26,0,0
1945-01-15,80510,0,31,23,27,0,0
1945-01-16,80510,21,31,23,27,0,0
1945-01-17,80510,0,31,23,27,0,0
1945-01-18,80510,0,31,23,27,0,0
1945-01-19,80510,0,32,23,27,0,0
1945-01-20,80510,16,30,23,27,0,0
1945-01-21,80510,2,31,24,27,0,0
1945-01-22,80510,5,31,23,27,0,0
1945-01-23,80510,7,31,23,27,0,0
1945-01-24,80510,13,31,23,27,0,0
1945-01-25,80510,0,31,24,27,0,0
1945-01-26,80510,0,30,23,26,0,0
1945-01-27,80510,76,30,22,26,0,0
1945-01-28,80510,16,31,22,26,0,0
1945-01-29,80510,4,31,22,27,0,0
1945-01-30,80510,0,31,23,27,0,0
1945-01-31,80510,0,32,25,28,0,0
1945-02-01,80510,3,31,24,27,0,0
1945-02-02,80510,30,30,22,26,0,0
1945-02-03,80510,27,31,24,27,0,0
1945-02-04,80510,27,31,25,28,0,0
1945-02-05,80510,27,27,22,25,0,0
1945-02-06,80510,0,31,22,26,0,0
1945-02-07,80510,0,32,23,27,0,0
1945-02-08,80510,0,31,23,27,0,0
1945-02-09,80510,92,30,22,26,0,0
1945-02-10,80510,0,32,22,27,0,0
1945-02-11,80510,16,31,22,26,0,0
1945-02-12,80510,0,32,22,27,0,0
1945-02-13,80510,0,31,23,27,0,0
1945-02-14,80510,0,33,23,28,0,0
1945-02-15,80510,0,31,24,27,0,0
1945-02-16,80510,0,28,23,26,0,0
1945-02-17,80510,6,31,23,27,0,0
1945-02-18,80510,12,32,23,27,0,0
1945-02-19,80510,15,29,25,27,0,0
1945-02-20,80510,1,31,23,27,0,0
1945-02-21,80510,70,30,22,26,0,0
1945-02-22,80510,38,32,22,27,0,0
1945-02-23,80510,34,31,22,26,0,0
1945-02-24,80510,2,30,23,27,0,0
1945-02-25,80510,1,31,25,28,0,0
1945-02-26,80510,16,30,24,27,0,0
1945-02-27,80510,0,31,23,27,0,0
1945-02-28,80510,0,32,23,27,0,0
1945-03-01,80510,0,32,23,27,0,0
1945-03-02,80510,0,31,23,27,0,0
1945-03-03,80510,0,31,23,27,0,0
1945-03-04,80510,11,31,24,27,0,0
1945-03-05,80510,2,31,23,27,0,0
1945-03-06,80510,1,31,23,27,0,0
1945-03-07,80510,28,32,23,27,0,0
1945-03-08,80510,2,31,23,27,0,0
1945-03-09,80510,5,32,23,27,0,0
1945-03-10,80510,45,31,23,27,0,0
1945-03-11,80510,22,27,23,25,0,0
1945-03-12,80510,29,31,22,26,0,0
1945-03-13,80510,13,31,23,27,0,0
1945-03-14,80510,13,31,23,27,0,0
1945-03-15,80510,42,31,24,27,0,0
1945-03-16,80510,42,30,23,26,0,0
1945-03-17,80510,60,30,22,26,0,0
1945-03-18,80510,76,26,22,24,0,0
1945-03-19,80510,64,28,22,25,0,0
1945-03-20,80510,9,29,23,26,0,0
1945-03-21,80510,14,30,22,26,0,0
1945-03-22,80510,60,25,22,24,0,0
1945-03-23,80510,10,30,23,26,0,0
1945-03-24,80510,18,31,23,27,0,0
1945-03-25,80510,21,31,23,27,0,0
1945-03-26,80510,0,31,25,28,0,0
1945-03-27,80510,0,31,23,27,0,0
1945-03-28,80510,0,31,24,27,0,0
1945-03-29,80510,55,30,23,26,0,0
1945-03-30,80510,13,30,25,27,0,0
1945-03-31,80510,13,29,22,26,0,0
1945-04-01,80510,0,31,23,27,0,0
1945-04-02,80510,1,32,24,28,0,0
1945-04-03,80510,2,32,23,27,0,0
1945-04-04,80510,4,31,23,27,0,0
1945-04-05,80510,41,30,23,27,0,0
1945-04-06,80510,10,28,22,25,0,0
1945-04-07,80510,10,29,23,26,0,0
1945-04-08,80510,4,31,22,27,0,0
1945-04-09,80510,2,31,22,26,0,0
1945-04-10,80510,1,32,22,27,0,0
1945-04-11,80510,0,32,21,26,0,0
1945-04-12,80510,0,32,22,27,0,0
1945-04-13,80510,0,32,23,27,0,0
1945-04-14,80510,13,31,23,27,0,0
1945-04-15,80510,0,32,23,27,0,0
1945-04-16,80510,0,32,25,28,0,0
1945-04-17,80510,0,33,23,28,0,0
1945-04-18,80510,0,31,23,27,0,0
1945-04-19,80510,11,31,23,27,0,0
1945-04-20,80510,3,30,25,27,0,0
1945-04-21,80510,3,31,23,27,0,0
1945-04-22,80510,3,31,23,27,0,0
1945-04-23,80510,0,30,23,26,0,0
1945-04-24,80510,1,28,23,26,0,0
1945-04-25,80510,0,32,23,27,0,0
1945-04-26,80510,0,31,24,27,0,0
1945-04-27,80510,0,31,22,27,0,0
1945-04-28,80510,0,30,23,26,0,0
1945-04-29,80510,10,26,22,24,0,0
1945-04-30,80510,4,30,23,26,0,0
1945-05-01,80510,14,31,22,26,0,0
1945-05-02,80510,0,30,23,26,0,0
1945-05-03,80510,0,30,22,26,0,0
1945-05-04,80510,17,31,22,27,0,0
1945-05-05,80510,3,30,22,26,0,0
1945-05-06,80510,1,30,23,26,0,0
1945-05-07,80510,18,30,22,26,0,0
1945-05-08,80510,40,30,22,26,0,0
1945-05-09,80510,1,31,22,26,0,0
1945-05-10,80510,8,28,23,26,0,0
